NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt040_001,40,2,19.446603987948038,19.322102,1.9032680000000006,1.3700509999999966,0.6193379999999991,17.318658,0.09579199999999943,0.6514550000000128,0.17224600000000834,0,606,606,0.037671232812206794,606,584,413,201,2,21/06/02,10000,1,0.8,4,25468,14556,0,0,0,0,0,110,0,0
wt040_001,40,4,24.32970019604545,24.240602,0.45406699999999844,0.354654,0.3015110000000014,23.720489,0.06266400000000161,0.15479399999998833,0.031846000000001595,0,439,439,0.002283105017618482,439,438,167,145,1,21/06/02,10000,1,0.8,4,14910,5167,0,0,0,0,0,110,0,0
wt040_006,40,4,32.25490345293656,32.168949,1.3079630000000009,0.8646930000000062,0.3940410000000014,30.797483999999997,0.05972200000000072,0.30271799999994187,0.09090899999998925,0,2374,2374,0.0008431703200492537,2374,2372,495,188,3,21/06/02,10000,1,0.8,4,15247,2544,0,0,0,0,0,110,0,0
wt040_006,40,2,21.371819355990738,21.299849000000002,1.6831890000000023,1.3388010000000001,0.7832709999999992,19.482896,0.13327400000000011,0.6139420000000264,0.16356400000000448,0,3886,3886,0.0028387096766867848,3886,3875,439,237,2,21/06/02,10000,1,0.8,4,27343,7894,0,0,0,0,0,110,0,0
wt040_011,40,4,23.43044217606075,23.346362,0.3718520000000005,0.330484000000002,0.30474399999999946,22.920153,0.0506619999999991,0.16343300000002614,0.02205899999999872,0,5737,5737,0.000348735832545992,5737,5735,221,198,1,21/06/02,10000,1,0.8,4,15629,1995,0,0,0,0,0,110,0,0
wt040_011,40,2,23.723690297920257,23.602106,2.578581,1.7886260000000043,0.6229800000000019,20.927311,0.09209699999999899,0.6806089999999543,0.1726939999999999,0,9617,9617,0.0026063386152412075,9617,9592,935,242,7,21/06/02,10000,1,0.8,4,26561,5982,0,0,0,0,0,110,0,0
wt040_021,40,4,13.297399264061823,13.257853,0.6311769999999992,0.6278059999999996,0.6278079999999999,12.579728,0.04376899999999928,0.2495949999999887,0.00835900000000045,0,22793,22793,0,22793,22793,375,375,0,21/06/02,10000,1,0.8,4,13379,0,0,0,0,0,0,110,0,0
wt040_021,40,2,12.908889196929522,12.835509,1.508312,1.5062810000000013,1.5062820000000006,11.251148,0.07297599999999882,0.5725959999999954,0.015221999999999625,0,41048,41048,0,41048,41048,489,489,0,21/06/02,10000,1,0.8,4,20451,0,0,0,0,0,0,110,0,0
wt040_016,40,4,41.54026703094132,41.21161,11.766487000000001,6.65615200000002,0.807739999999999,29.383399999999998,0.05815099999999873,1.5579050000000123,0.6460130000000355,0,21493,21493,0.00041891640288498804,21493,21484,3866,289,11,21/06/02,10000,1,0.8,4,17032,1505,0,0,0,0,0,110,0,0
wt040_026,40,2,24.033155580051243,23.892298999999998,8.563418000000002,3.870130999999999,0.5387070000000005,15.175783000000001,0.14899800000000063,2.2941729999999847,1.1305319999999934,0,87,87,0.060975609012492576,87,82,813,154,9,21/06/02,10000,1,0.8,4,29758,18949,0,0,0,0,0,110,0,0
wt040_026,40,4,26.827015742077492,26.748937,0.28710399999999936,0.2815359999999991,0.2815379999999976,26.387340000000002,0.0744739999999986,0.1444160000000032,0.011186999999999614,0,88,88,0,88,88,129,129,0,21/06/02,10000,1,0.8,4,16423,0,0,0,0,0,0,110,0,0
wt040_016,40,2,76.1286451149499,75.611113,50.16972500000001,28.740918999999966,1.4287519999999994,25.322934,0.11532100000000156,6.881961000000324,2.7130350000000263,0,38356,38356,0.0020639026046434176,38356,38277,15461,405,13,21/06/02,10000,1,0.8,4,28623,5567,0,0,0,0,0,110,0,0
