NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt040_076,40,2,0.18891209602588788,0.16425699999999999,0.048195999999999989,0.040549000000000002,0.040552000000000005,0.00081799999999999928,0.11144899999999999,0.040433999999999998,0.031617000000000006,0,0,0,0,0,0,1,1,0,21/06/02,10000,1,0.80000000000000004,4,31206,0,0,0,0,0,0,110,0,0,
wt040_081,40,2,49.899977837980259,49.654062000000003,20.972353999999999,11.335255000000011,0.84881500000000187,28.573847999999998,0.1038819999999987,4.8997449999999887,2.0159329999999827,0,571,571,0.26607538743663994,571,451,3794,287,9,21/06/02,10000,1,0.80000000000000004,4,33177,12715,0,0,0,0,0,110,0,0,
wt040_086,40,2,34.541721526009496,34.378578000000005,8.3859729999999999,6.0894350000000159,1.6099439999999987,25.864129000000002,0.1241000000000021,2.1776960000000578,0.69166099999998565,0,6048,6048,0.0086724482974195379,6048,5996,2937,407,8,21/06/02,10000,1,0.80000000000000004,4,35968,4573,0,0,0,0,0,110,0,0,
wt040_091,40,2,23.748184980999213,23.668541999999999,1.8408529999999992,1.8348890000000004,1.8348909999999989,21.695444999999999,0.12820600000000226,0.9987159999999804,0.040997999999998314,0,26075,26075,0,26075,26075,505,505,0,21/06/02,10000,1,0.80000000000000004,4,35659,0,0,0,0,0,0,110,0,0,
wt040_096,40,2,17.365157866966911,17.294203,2.0022529999999996,1.9321219999999961,1.7438490000000009,15.169286999999999,0.11811499999999953,0.84876099999996946,0.045124000000004827,0,66116,66116,9.0757827861280327e-05,66116,66110,682,549,1,21/06/02,10000,1,0.80000000000000004,4,31251,1399,0,0,0,0,0,110,0,0,
wt040_101,40,2,0.29534775001229718,0.26267299999999999,0.10908900000000002,0.080075000000000007,0.080080000000000012,0.00036600000000000001,0.15298100000000001,0.075807999999999987,0.073821000000000025,-0.99999999947368412,1900,0,-0.99999999947368412,0,1900,1,1,0,21/06/02,10000,1,0.80000000000000004,4,37197,37177,0,0,0,0,0,110,0,0,
wt040_106,40,2,0.22199582203757018,0.20294300000000001,0.050163999999999986,0.042613000000000012,0.042615000000000014,0.00055200000000000041,0.151675,0.042459999999999998,0.032731999999999983,0,0,0,0,0,0,1,1,0,21/06/02,10000,1,0.80000000000000004,4,41040,0,0,0,0,0,0,110,0,0,
wt040_111,40,2,75.339995397021994,74.763591000000005,47.593736999999997,30.689268000000094,2.2804959999999994,27.035601,0.1298930000000027,7.4508559999997459,2.7880010000001185,0,17936,17936,0.0021791361679511013,17936,17897,18922,409,16,21/06/02,10000,1,0.80000000000000004,4,42861,3410,0,0,0,0,0,110,0,0,
wt040_116,40,2,112.40182019001804,111.60347300000001,87.577514000000008,55.017976000000047,1.2658969999999989,23.911794,0.11033899999999974,15.761708999997889,6.9452149999999513,0,25870,25870,0.0041142679706522951,25870,25764,31140,356,24,21/06/02,10000,1,0.80000000000000004,4,34489,6062,0,0,0,0,0,110,0,0,
wt040_121,40,2,20.249236810021102,20.111135000000001,3.4381060000000012,2.7048969999999954,1.5367309999999996,16.54954,0.11959399999999931,1.0211139999999936,0.081163000000000096,0,64516,64516,0.00013951974204133629,64516,64507,1556,451,3,21/06/02,10000,1,0.80000000000000004,4,34422,1867,0,0,0,0,0,110,0,0,
wt040_001,40,4,22.965479917009361,22.90822,0.40472799999999864,0.33323299999999989,0.30202699999999894,22.442356999999998,0.057255999999998863,0.16305999999996246,0.024985000000000923,0,439,439,0.0022831050176184819,439,438,201,184,1,21/06/01,10000,1,0.80000000000000004,4,14910,5494,0,0,0,0,0,110,0,0,
wt040_006,40,4,24.040765503013972,23.983335,0.65855600000000081,0.48891099999999454,0.33830800000000139,23.273661000000001,0.047847999999998336,0.19777300000001929,0.021095999999996451,0,2374,2374,0.00084317032004925367,2374,2372,342,212,1,21/06/01,10000,1,0.80000000000000004,4,15247,2719,0,0,0,0,0,110,0,0,
wt040_011,40,4,22.413738512957934,22.333224000000001,0.50047999999999959,0.4422109999999968,0.40069199999999938,21.78209,0.050060999999999467,0.19458299999998729,0.022090000000002163,0,5737,5737,0.00034873583254599197,5737,5735,236,210,1,21/06/01,10000,1,0.80000000000000004,4,15629,2058,0,0,0,0,0,110,0,0,
wt040_016,40,4,23.031970835989341,22.935108000000003,3.4067469999999993,2.274805999999991,0.6921319999999973,19.469279,0.055423999999998586,0.53947299999998322,0.14841999999999445,0,21493,21493,0.00041891640288498804,21493,21484,1618,228,6,21/06/01,10000,1,0.80000000000000004,4,17032,1428,0,0,0,0,0,110,0,0,
wt040_021,40,4,14.49243161897175,14.437323000000001,0.74193200000000026,0.73813999999999957,0.73814300000000088,13.643329,0.047988000000000142,0.27742000000000289,0.0081910000000000593,0,22793,22793,0,22793,22793,367,367,0,21/06/01,10000,1,0.80000000000000004,4,13379,0,0,0,0,0,0,110,0,0,
wt040_026,40,4,20.010378078033682,19.964043,0.21410499999999999,0.21053700000000219,0.21053899999999715,19.688601000000002,0.057469000000001103,0.12460400000000149,0.011433999999997724,0,88,88,0,88,88,127,127,0,21/06/01,10000,1,0.80000000000000004,4,16423,0,0,0,0,0,0,110,0,0,
wt040_031,40,4,34.173665436974261,33.999532000000002,6.7208879999999951,3.4050890000000109,0.37470599999999976,27.215204,0.058923000000000059,1.3294860000000561,0.65488600000000829,0,2525,2525,0.01161858973893486,2525,2496,1604,178,7,21/06/01,10000,1,0.80000000000000004,4,18383,4396,0,0,0,0,0,110,0,0,
wt040_036,40,4,38.675488806038629,38.505789,10.367588000000001,5.7012069999999362,0.67201999999999984,28.075245000000002,0.058946000000002385,1.6163580000000302,0.70855099999998217,0,6420,6420,0.010228166796187542,6420,6355,3128,191,14,21/06/01,10000,1,0.80000000000000004,4,18607,3912,0,0,0,0,0,110,0,0,
wt040_041,40,4,24.100869105022866,23.956704000000002,1.7739609999999999,1.3486029999999971,0.62988299999999953,22.115067,0.064098999999998796,0.38121799999997563,0.056437000000002513,0,17685,17685,0.0029490160492854863,17685,17633,649,231,5,21/06/01,10000,1,0.80000000000000004,4,18174,3877,0,0,0,0,0,110,0,0,
wt040_046,40,4,16.411773174011614,16.377793,0.97486000000000139,0.9700400000000009,0.97004199999999763,15.348157,0.051118000000000663,0.19980599999996329,0.0088039999999978136,0,19124,19124,0,19124,19124,269,269,0,21/06/01,10000,1,0.80000000000000004,4,13050,0,0,0,0,0,0,110,0,0,
wt040_051,40,4,0.10301471600541845,0.09246299999999999,0.018397000000000011,0.015254000000000004,0.015256999999999993,0.0016890000000000013,0.068699999999999997,0.015157999999999991,0.011498999999999995,0,0,0,0,0,0,1,1,0,21/06/01,10000,1,0.80000000000000004,4,18529,0,0,0,0,0,0,110,0,0,
wt040_056,40,4,38.526582005026285,38.312012000000003,13.177174000000001,6.3473229999999781,0.26998800000000145,25.076402999999999,0.057853999999998962,3.1710500000000152,1.751530000000038,0,826,826,0.035087719254276041,826,798,2405,148,7,21/06/01,10000,1,0.80000000000000004,4,17262,7458,0,0,0,0,0,110,0,0,
wt040_061,40,4,45.963842370023485,45.670324000000001,16.352665999999999,9.4568840000000485,0.69754599999999911,29.252078000000001,0.061713000000001017,2.6075889999997024,1.3603870000000775,0,7357,7357,0.005741626793473462,7357,7315,7240,199,13,21/06/01,10000,1,0.80000000000000004,4,18932,2959,0,0,0,0,0,110,0,0,
wt040_066,40,4,23.326746788050514,23.210834999999999,1.1058880000000002,1.0646149999999999,1.0050999999999988,22.029373,0.071836999999998596,0.3781319999999937,0.021208000000001448,0,20251,20251,0.00019756013235553118,20251,20247,387,333,1,21/06/02,10000,1,0.80000000000000004,4,19270,815,0,0,0,0,0,110,0,0,
wt040_071,40,4,19.366602381982375,19.302770000000002,0.7995139999999985,0.79537400000000247,0.79537599999999742,18.428584000000001,0.070377999999998053,0.34968500000006841,0.013107000000001534,0,26740,26740,0,26740,26740,378,378,0,21/06/02,10000,1,0.80000000000000004,4,16927,0,0,0,0,0,0,110,0,0,
wt040_076,40,4,0.12073609698563814,0.109487,0.026026000000000007,0.021000999999999992,0.021002999999999994,0.00096900000000000111,0.078322000000000003,0.020884,0.016344999999999998,0,0,0,0,0,0,1,1,0,21/06/02,10000,1,0.80000000000000004,4,17050,0,0,0,0,0,0,110,0,0,
wt040_081,40,4,34.119765899027698,34.001345000000001,1.0433999999999983,0.73493300000001227,0.36283000000000243,32.910150999999999,0.043651999999994473,0.27067000000002395,0.063668000000021152,0,564,564,0.044444444362139915,564,540,430,157,4,21/06/02,10000,1,0.80000000000000004,4,18484,3202,0,0,0,0,0,110,0,0,
wt040_086,40,4,34.017349448986351,33.922671000000001,0.90882500000000022,0.83300700000000205,0.75619600000000275,32.945959999999999,0.066234000000001458,0.30552899999998573,0.024262999999997703,0,4725,4725,0.001271455816640929,4725,4719,326,259,2,21/06/02,10000,1,0.80000000000000004,4,18851,591,0,0,0,0,0,110,0,0,
wt040_091,40,4,29.256541872979142,29.131052,4.176247,2.8040279999999953,0.65068700000000135,24.877947000000002,0.072980000000001155,0.90501699999992269,0.29976799999999315,0,15569,15569,0.0008999164362730657,15571,15557,2323,268,6,21/06/02,10000,1,0.80000000000000004,4,19342,1274,0,0,0,0,0,110,0,0,
wt040_096,40,4,16.956918901007157,16.901997999999999,0.63697299999999757,0.63149799999999701,0.63149999999999906,16.192572999999999,0.068439999999998946,0.26405700000002597,0.012731999999999744,0,36266,36266,0,36266,36266,243,243,0,21/06/02,10000,1,0.80000000000000004,4,18399,0,0,0,0,0,0,110,0,0,
wt040_101,40,4,0.12389661796623841,0.112126,0.025919999999999985,0.0090760000000000007,0.0090810000000000057,0.00056900000000000006,0.085415999999999992,0.0052969999999999962,0.0043070000000000053,-0.99999999888888891,900,0,-0.99999999888888891,0,900,1,1,0,21/06/02,10000,1,0.80000000000000004,4,19349,19349,0,0,0,0,0,110,0,0,
wt040_106,40,4,0.14986179902916774,0.12731100000000001,0.032183000000000003,0.026615,0.026618000000000003,0.0011389999999999977,0.089819999999999997,0.026464000000000015,0.020144000000000009,0,0,0,0,0,0,1,1,0,21/06/02,10000,1,0.80000000000000004,4,21400,0,0,0,0,0,0,110,0,0,
wt040_111,40,4,45.217409678036347,44.977657000000001,11.299014,6.6562790000000192,0.67706699999999387,33.597439999999999,0.077407999999998367,1.7684120000001329,0.59866100000004963,0,11263,11263,0.0045486978233545573,11263,11212,4175,197,15,21/06/02,10000,1,0.80000000000000004,4,22102,3200,0,0,0,0,0,110,0,0,
wt040_116,40,4,39.705290943034925,39.523871,11.204115999999999,6.4178799999999896,0.65152900000000002,28.266686,0.049292999999998699,1.483435999999795,0.55006400000002387,0,15566,15566,0.0017375635496661584,15566,15539,4444,221,4,21/06/02,10000,1,0.80000000000000004,4,19551,2344,0,0,0,0,0,110,0,0,
wt040_121,40,4,39.059344417997636,38.840458000000005,11.088462000000003,6.7078730000000206,0.59846500000000091,27.659775999999997,0.088246999999999076,1.777544000000173,0.76048600000006417,0,35751,35751,0.0003357676487776444,35751,35739,5720,240,9,21/06/02,10000,1,0.80000000000000004,4,19852,1766,0,0,0,0,0,110,0,0,
wt050_001,50,2,462.17251589696389,459.538051,442.191509,194.3616009999991,1.0408170000000005,17.137784,0.20213800000000148,118.77080299999912,52.913599000000374,0,1268,1268,0.029220779197061054,1268,1232,38758,244,33,21/06/02,10000,1,0.80000000000000004,4,43076,26376,0,0,0,0,0,110,0,0,
wt050_006,50,2,67.381829863996245,66.974159,36.131287,22.525852999999952,1.426915000000001,30.663909,0.17311000000000121,10.523662999999981,4.5673840000000396,0,14272,14272,0.00077133440847266426,14272,14261,6670,390,11,21/06/02,10000,1,0.80000000000000004,4,47825,13658,0,0,0,0,0,110,0,0,
wt050_011,50,2,47.273355512996204,47.076610000000002,14.508913,9.3631260000000083,1.6122390000000024,32.412585,0.1524830000000037,3.4059950000002246,0.93851799999998775,0,23028,23028,0.0012173913042948961,23028,23000,3561,432,2,21/06/02,10000,1,0.80000000000000004,4,43454,8843,0,0,0,0,0,110,0,0,
wt050_016,50,2,1351.8752991609508,1342.2891,1312.513886,754.97101999999791,1.9111829999999976,29.648959999999999,0.1195789999999981,161.14964199996311,45.500820000001227,0,46072,46072,0.0013257699245544376,46072,46011,338397,500,226,21/06/02,10000,1,0.80000000000000004,4,38272,6795,0,0,0,0,0,110,0,0,
wt050_021,50,2,24.571218753000721,24.457663999999998,5.6668599999999998,4.5342949999999895,2.711584000000002,18.638366999999999,0.14675300000000036,1.590908999999975,0.13204899999999142,0,111069,111069,1.8007148837926595e-05,111069,111067,2151,742,7,21/06/02,10000,1,0.80000000000000004,4,36837,2100,0,0,0,0,0,110,0,0,
wt050_026,50,2,19.197324506007135,19.127858,0.80626399999999876,0.80168000000000106,0.80168199999999956,18.137367000000001,0.17934499999999787,0.51332500000000181,0.029703000000001367,0,26,26,0,26,26,222,222,0,21/06/02,10000,1,0.80000000000000004,4,42722,0,0,0,0,0,0,110,0,0,
wt050_031,50,2,519.8115879620309,516.51722799999993,487.28645200000005,281.74355900000154,1.6059540000000005,29.021179,0.20315199999999933,148.97232300000101,78.124786000001222,0,5378,5378,0.016827377572919761,5378,5289,62842,383,69,21/06/02,10000,1,0.80000000000000004,4,50634,20567,0,0,0,0,0,110,0,0,
wt050_036,50,2,265.39777849399252,263.73695399999997,225.49809399999998,137.60781000000003,1.5853209999999933,38.056131000000001,0.17666899999999686,46.478435000001589,19.038401999999195,0,18956,18956,0.0034407919113101058,18956,18891,52597,389,38,21/06/02,10000,1,0.80000000000000004,4,52878,9375,0,0,0,0,0,110,0,0,
wt050_041,50,2,156.59424036700511,155.73210799999998,121.790381,68.81202300000021,3.1381410000000045,33.727014000000004,0.20785800000000165,20.908567999999178,7.1106910000000738,0,38058,38058,0.0027930016862670478,38058,37952,25538,705,16,21/06/02,10000,1,0.80000000000000004,4,50054,8831,0,0,0,0,0,110,0,0,
wt050_046,50,2,110.80530895199627,110.167108,86.774902999999995,55.693640000000002,2.8109830000000002,23.220220000000001,0.16600300000000345,10.823076,2.529103000000049,0,82105,82105,0.00025583548559700021,82105,82084,27441,587,6,21/06/02,10000,1,0.80000000000000004,4,41180,4839,0,0,0,0,0,110,0,0,
wt050_051,50,2,0.32758799497969449,0.27822999999999998,0.061469999999999969,0.052128999999999981,0.052131999999999984,0.0011559999999999973,0.209538,0.051991999999999983,0.040392999999999984,0,0,0,0,0,0,1,1,0,21/06/02,10000,1,0.80000000000000004,4,45580,0,0,0,0,0,0,110,0,0,
wt050_056,50,2,32.236984146002214,32.083151999999998,5.8945159999999994,3.717193999999985,0.95580400000000054,26.005889,0.17592799999999897,1.9958590000000136,0.34519899999999737,0,761,761,0.042465753366485268,761,730,1023,261,7,21/06/02,10000,1,0.80000000000000004,4,48655,48655,0,0,0,0,0,110,0,0,
wt050_061,50,2,83.639066886971705,83.240155999999999,37.754955000000002,24.008105999999984,2.4454520000000031,45.290111999999993,0.1889059999999958,10.218209999999843,3.5301090000000528,0,13682,13682,0.0073626859072770806,13682,13582,7106,461,10,21/06/02,10000,1,0.80000000000000004,4,60495,13712,0,0,0,0,0,110,0,0,
wt050_066,50,2,36.871234697988257,36.738531000000002,2.8849060000000009,2.8772260000000003,2.8772280000000023,33.701554000000002,0.14587399999999917,1.453277000000071,0.040999000000006447,0,40907,40907,0,40907,40907,657,657,0,21/06/02,10000,1,0.80000000000000004,4,42415,0,0,0,0,0,0,110,0,0,
wt050_071,50,2,29.426736855006311,29.306217,3.1484729999999992,3.144601999999999,3.144603,25.982899,0.16841600000000057,1.6247979999999984,0.0299379999999978,0,78532,78532,0,78532,78532,697,697,0,21/06/02,10000,1,0.80000000000000004,4,42291,0,0,0,0,0,0,110,0,0,
wt050_076,50,2,0.37450436200015247,0.333179,0.080687000000000009,0.070466000000000029,0.070467000000000002,0.0011179999999999975,0.24560199999999999,0.070340000000000014,0.056501000000000023,0,0,0,0,0,0,1,1,0,21/06/02,10000,1,0.80000000000000004,4,57822,0,0,0,0,0,0,110,0,0,
wt050_081,50,2,34.907617256976664,34.766697999999998,2.8426779999999994,2.1323769999999982,1.6992939999999983,31.725469,0.19144000000000005,1.2764580000000407,0.098329999999997142,0,542,542,0.007434944224098617,542,538,418,368,1,21/06/02,10000,1,0.80000000000000004,4,60782,60782,0,0,0,0,0,110,0,0,
wt050_086,50,2,1652.8338013630128,1641.942865,1578.0752689999999,939.15361299999302,3.409667000000006,63.683101000000001,0.18141200000000168,254.69011000003223,113.54861799999594,0,12557,12557,0.023640661936607101,12557,12267,385511,534,355,21/06/02,10000,1,0.80000000000000004,4,56774,15559,0,0,0,0,0,110,0,0,
wt050_091,50,2,183.97068647301057,182.86414400000001,146.08680899999999,87.776352999999887,3.1871860000000041,36.539726999999999,0.23103199999999902,23.216011999999736,7.1987590000002868,0,47349,47349,0.0011841075846069375,47349,47293,37254,573,18,21/06/02,10000,1,0.80000000000000004,4,58096,7676,0,0,0,0,0,110,0,0,
wt050_096,50,2,50.478229236963671,50.241165000000002,20.53274,14.609582000000007,2.6290480000000009,29.492624000000003,0.20898400000000095,3.2524559999999738,0.40453200000003164,0,92822,92822,0.00022629066496884421,92822,92801,7493,577,9,21/06/02,10000,1,0.80000000000000004,4,50619,4329,0,0,0,0,0,110,0,0,
wt050_101,50,2,0.30811778799397871,0.27580800000000005,0.05672000000000002,0.050652000000000003,0.050653999999999977,0.0010089999999999995,0.21243800000000002,0.050477000000000022,0.042806999999999984,0,0,0,0,0,0,1,1,0,21/06/02,10000,1,0.80000000000000004,4,51299,0,0,0,0,0,0,110,0,0,
wt050_106,50,2,0.36321456299629062,0.306479,0.072617000000000015,0.027621000000000007,0.027627000000000013,0.00049499999999999891,0.230016,0.015647000000000022,0.013950999999999991,-0.99999999961538466,2600,0,-0.99999999961538466,0,2600,1,1,0,21/06/02,10000,1,0.80000000000000004,4,59079,59079,0,0,0,0,0,110,0,0,
wt050_111,50,2,52.207802770019043,52.044086,7.9115049999999982,7.364514000000014,5.0527689999999978,43.879758000000002,0.24575999999999709,2.7130950000000311,0.16090800000002048,0,15564,15564,0.0013510905229781192,15564,15543,1499,697,2,21/06/02,10000,1,0.80000000000000004,4,64306,5106,0,0,0,0,0,110,0,0,
wt050_116,50,2,6517.3823642260395,6476.4681979999996,6424.5931270000001,3752.1137609999955,3.1811009999999982,51.683996999999998,0.18458900000000256,855.8384160001898,369.93348099993466,0,19608,19608,0.0045081967210805225,19608,19520,1802347,462,1886,21/06/02,10000,1,0.80000000000000004,4,49744,8890,0,0,0,0,0,110,0,0,
wt050_121,50,2,37.688251693034545,37.575187,3.7462930000000014,3.7410089999999983,3.7410119999999978,33.632041000000001,0.18992000000000075,1.7480890000000429,0.038648000000002014,0,41696,41696,0,41696,41696,681,681,0,21/06/02,10000,1,0.80000000000000004,4,49648,0,0,0,0,0,0,110,0,0,
wt050_001,50,4,65.670294490002561,65.212877000000006,37.855354999999996,18.133228000000077,0.4772590000000001,27.261474,0.090467000000000297,9.7524610000001424,4.9178350000000179,0,785,785,0.010296010282759317,785,777,5225,192,12,21/06/02,10000,1,0.80000000000000004,4,24669,12854,0,0,0,0,0,110,0,0,
wt050_006,50,4,461.07008376502199,457.07471699999996,413.59589799999998,227.08275300000113,0.94936200000000071,43.368355000000001,0.10557299999999969,90.74104399999996,49.139021000000817,0,8317,8317,0.0022897083631851401,8317,8298,74283,284,140,21/06/02,10000,1,0.80000000000000004,4,26973,7056,0,0,0,0,0,110,0,0,
wt050_011,50,4,46.752405912033282,46.607734999999998,2.4709280000000007,1.8916800000000222,1.0227849999999989,44.032688999999998,0.098588999999996929,0.64293599999996331,0.1113380000000106,0,12879,12879,0.000621552326888233,12879,12871,673,315,3,21/06/02,10000,1,0.80000000000000004,4,24599,3615,0,0,0,0,0,110,0,0,
wt050_016,50,4,35.921633548976388,35.835490999999998,1.6099630000000005,1.5608739999999983,1.5199119999999979,34.150205,0.069592999999997573,0.56514499999993717,0.03194799999999276,0,25376,25376,3.9408866993520833e-05,25376,25375,455,432,1,21/06/02,10000,1,0.80000000000000004,4,23723,792,0,0,0,0,0,110,0,0,
wt050_021,50,4,24.985069573973306,24.893487999999998,1.7876900000000013,1.7824880000000007,1.7824899999999992,22.972019,0.12816799999999873,0.73919500000007332,0.021159000000000816,0,59440,59440,0,59440,59440,510,510,0,21/06/02,10000,1,0.80000000000000004,4,26292,0,0,0,0,0,0,110,0,0,
wt050_026,50,4,28.912530379951932,28.797032999999999,0.46866400000000041,0.46379500000000107,0.46379699999999957,28.240295,0.081935999999998899,0.27372499999999533,0.017027999999999821,0,54,54,0,54,54,203,203,0,21/06/02,10000,1,0.80000000000000004,4,23982,0,0,0,0,0,0,110,0,0,
wt050_031,50,4,42.779800952004734,42.685414000000002,0.64426300000000225,0.63875499999999619,0.63875700000000535,41.936407000000003,0.098060999999994181,0.34465200000000351,0.020201999999997611,0,3061,3061,0,3061,3061,239,239,0,21/06/02,10000,1,0.80000000000000004,4,26835,0,0,0,0,0,0,110,0,0,
wt050_036,50,4,49.700377559987828,49.577103000000001,1.0738830000000021,1.0069510000000008,0.91703599999999597,48.392527999999999,0.10592700000000121,0.53641800000002604,0.036862999999989654,0,10796,10796,0.00018528812301414784,10796,10794,377,315,1,21/06/02,10000,1,0.80000000000000004,4,28996,2162,0,0,0,0,0,110,0,0,
wt050_041,50,4,95.415494146000128,94.866896999999994,57.649554000000002,32.568331000000015,1.6353799999999978,37.078234000000002,0.1322099999999935,8.2419479999989775,4.0457839999999337,0,21806,21806,0.0010558692557932393,21806,21783,16472,307,22,21/06/02,10000,1,0.80000000000000004,4,29661,3589,0,0,0,0,0,110,0,0,
wt050_046,50,4,30.273350414994638,30.152118000000002,4.004327,3.4055840000000082,1.7589610000000029,26.047729,0.09674100000000152,0.99689399999998685,0.14676499999998427,0,44455,44455,6.7488526948900193e-05,44455,44452,1630,458,1,21/06/02,10000,1,0.80000000000000004,4,26540,1455,0,0,0,0,0,110,0,0,
